group_by	feature_id	feature_name	target_class	validation_assay	validation_feature	validation_signal	pearson_correlation	spearman_correlation	linear_model_slope	linear_model_r_squared	n_groups	min_cells_per_group	status	message
Adult_cHSPCs_Ultima_majority_voting	mAOC0613	mAOC-CD66a	gene	RNA	CEACAM1	RNA log-normalized group mean	0.0280381137044285	0.292889593064503	0.237278799792507	0.000786135820102462	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0614	mAOC-F2	gene	RNA	F2	RNA log-normalized group mean	-0.302190670185346	-0.0547722557505166	-24.3123423253954	0.0913192011470685	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0615	mAOC-SIGIRR	gene	RNA	SIGIRR	RNA log-normalized group mean	-0.543032701189325	-0.55	-3.84731661169574	0.294884514560975	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0616	mAOC-CTSS	gene	RNA	CTSS	RNA log-normalized group mean	-0.152132523017195	-0.266666666666667	-0.00542312302670152	0.0231443045595774	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0617	mAOC-CSF3	gene	RNA	CSF3	RNA log-normalized group mean	-0.0143258113734609	0.554482624066938	-0.0202340150460324	0.00020522887150798	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0618	mAOC-SORT1	gene	RNA	SORT1	RNA log-normalized group mean	-0.0607158251654044	-0.1	-0.66513649313658	0.00368641142551594	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0619	mAOC-ROR2	gene	RNA	ROR2	RNA log-normalized group mean	-0.514592474646129	-0.576353978077689	-2.58732155211007	0.264805414962427	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0629	mAOC-TSPAN8	gene	RNA	TSPAN8	RNA log-normalized group mean	0.0238710346993753	0.227733934884635	0.282593740508306	0.000569826297618778	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC0630	mAOC-CD84	gene	RNA	CD84	RNA log-normalized group mean	0.69176826438271	0.544581148637171	0.00519105932957972	0.478543331607067	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC363	mAOC-CD47	gene	RNA	CD47	RNA log-normalized group mean	0.716775511205556	0.566666666666667	0.659561085034968	0.513767133463987	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC365	mAOC-CD29	gene	RNA	ITGB1	RNA log-normalized group mean	0.0685947383266567	-0.1	9.44369638391122e-05	0.00470523812610252	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC366	mAOC-CD244	gene	RNA	CD244	RNA log-normalized group mean	0.898368553702025	0.85	5.7836230561509	0.807066058280668	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC373	mAOC-CD81	gene	RNA	CD81	RNA log-normalized group mean	0.348602123637161	-0.433333333333333	2.15710399937094	0.121523440604339	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC374	mAOC-CD32	gene	RNA	FCGR2A	RNA log-normalized group mean	0.0164508677875571	-0.272362619859278	0.000415542863669373	0.000270631050963678	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC375	mAOC-CD162	gene	RNA	SELPLG	RNA log-normalized group mean	-0.233951407729493	-0.273861278752583	-0.000881077548610562	0.0547332611786115	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC376	mAOC-CD357	gene	RNA	TNFRSF18	RNA log-normalized group mean	-0.0774235391834088	-0.2	-0.00380737835601678	0.00599440441968485	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC377	mAOC-CD326	gene	RNA	EPCAM	RNA log-normalized group mean	-0.307711330544539	-0.120848924176614	-0.0025673417901461	0.0946862629454902	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC378	mAOC-TGFBI	gene	RNA	TGFBI	RNA log-normalized group mean	-0.131648481557745	-0.0174077655955698	-0.120329900840329	0.01733132269646	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC379	mAOC-CD68	gene	RNA	CD68	RNA log-normalized group mean	-0.161431113658089	-0.136930639376292	-4.26645266959071e-05	0.0260600044568908	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC381	mAOC-CD102	gene	RNA	ICAM2	RNA log-normalized group mean	-0.0966407901506613	0.0684653196881458	-6.55584869512636e-05	0.00933944232094415	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC382	mAOC-TIGIT	gene	RNA	TIGIT	RNA log-normalized group mean	0.706431044092017	-0.0508547627715608	0.531479606445281	0.499044820056937	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC383	mAOC-CD146	gene	RNA	MCAM	RNA log-normalized group mean	-0.034327405868348	-0.147966007562343	-0.217807328482705	0.0011783707936503	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC384	mAOC-CD158b2	gene	RNA	KIR2DL3	RNA log-normalized group mean	-0.169704595716727	0.34375	-0.00112145838086535	0.0287996498073777	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC386	mAOC-CD85j	gene	RNA	LILRB1	RNA log-normalized group mean	-0.227697032123145	-0.0210084033613445	-0.000200764251624654	0.0518459384376884	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC387	mAOC-CD119	gene	RNA	IFNGR1	RNA log-normalized group mean	0.0721287186501612	0.266666666666667	0.233226583109804	0.00520255205411413	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC388	mAOC-CD305	gene	RNA	LAIR1	RNA log-normalized group mean	-0.121233909173332	0	-1.25187385403609e-05	0.0146976607334476	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC391	mAOC-CD304	gene	RNA	NRP1	RNA log-normalized group mean	-0.0279154795892349	0.316847213752536	-0.000150990536279188	0.000779274000696991	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC392	mAOC-CD352	gene	RNA	SLAMF6	RNA log-normalized group mean	-0.359713158157761	-0.660022917860312	-0.0144061345634366	0.12939355615183	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC411	mAOC-CD122	gene	RNA	IL2RB	RNA log-normalized group mean	0.690862181572806	0.284521318976946	2.29903187573132	0.477290553927538	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC413	mAOC-CD116	gene	RNA	CSF2RA	RNA log-normalized group mean	0.969794910016603	0.483333333333333	4.24179847936743	0.940502167494112	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC415	mAOC-CD158b1	gene	RNA	KIR2DL2	RNA log-normalized group mean	NA	NA	NA	NA	0	NA	insufficient_groups	Need at least 3 complete groups
Adult_cHSPCs_Ultima_majority_voting	mAOC416	mAOC-CD278	gene	RNA	ICOS	RNA log-normalized group mean	0.671480656920958	-0.15062893357603	0.445541805606294	0.450886272619001	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC417	mAOC-CD18	gene	RNA	ITGB2	RNA log-normalized group mean	0.773682757509941	0.666666666666667	3.90642272831531	0.598585009268185	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC419	mAOC-CD11a	gene	RNA	ITGAL	RNA log-normalized group mean	0.711202704650882	0.7	6.85129176433429	0.505809287102729	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC421	mAOC-CD37	gene	RNA	CD37	RNA log-normalized group mean	0.854017639902067	0.4	0.759609884671844	0.729346129263897	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC422	mAOC-CD26	gene	RNA	DPP4	RNA log-normalized group mean	0.802410049283021	0.284521318976946	7.35976941885204	0.64386188719038	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC423	mAOC-CD39	gene	RNA	ENTPD1	RNA log-normalized group mean	0.167977442950204	0.39330888211519	0.226201616774671	0.0282164213400889	9	116	ok	
Adult_cHSPCs_Ultima_majority_voting	mAOC426	mAOC-CD172a	gene	RNA	SIRPA	RNA log-normalized group mean	0.968086888835687	0.283333333333333	8.34472936730174	0.937192224335559	9	116	ok	
Standardpcaclusters	FADT0041	mAOC-CD80	gene	RNA	CD80	RNA log-normalized group mean	0.134645452290354	-0.105451337907569	0.115894889801826	0.0181293978224739	15	84	ok	
Standardpcaclusters	FADT0042	mAOC-CD21	gene	RNA	CR2	RNA log-normalized group mean	0.891755119501915	0.704533095827927	20.4979708052314	0.795227193157874	15	84	ok	
Standardpcaclusters	FADT0043	mAOC-CD19	gene	RNA	CD19	RNA log-normalized group mean	0.43416854647193	0.303268654898292	0.00464501221368901	0.188502326745548	15	84	ok	
Standardpcaclusters	FADT0046	mAOC-CD4	gene	RNA	CD4	RNA log-normalized group mean	0.687203952473689	0.55	5.50959538136677	0.472249272295461	15	84	ok	
Standardpcaclusters	FADT0158	mAOC-CD27	gene	RNA	CD27	RNA log-normalized group mean	0.995510233354006	0.187394992240676	3.0440736236451	0.991040624712547	15	84	ok	
Standardpcaclusters	FADT0159	mAOC-CD28	gene	RNA	CD28	RNA log-normalized group mean	0.893234402727076	0.484219771916643	4.77244864899506	0.797867698215196	15	84	ok	
Standardpcaclusters	FADT0160	mAOC-CD161	gene	RNA	KLRB1	RNA log-normalized group mean	0.886710805639357	0.127255167089672	1.68773223145756	0.786256052837597	15	84	ok	
Standardpcaclusters	FADT0161	mAOC-CD38	gene	RNA	CD38	RNA log-normalized group mean	0.866182397931997	0.867857142857143	5.00005217429623	0.750271946487225	15	84	ok	
Standardpcaclusters	FADT0166	mAOC-CD1d	gene	RNA	CD1D	RNA log-normalized group mean	0.0910697482625701	0.282346219657891	2.20134805577256	0.00829369904860788	15	84	ok	
Standardpcaclusters	FADT0167	mAOC-CD22	gene	RNA	CD22	RNA log-normalized group mean	0.95779926015263	0.760714285714286	4.69986467517602	0.917379422748926	15	84	ok	
Standardpcaclusters	FADT0170	Tag-ALFA	gene	RNA	Tag-ALFA	RNA log-normalized group mean	NA	NA	NA	NA	0	NA	insufficient_groups	Need at least 3 complete groups
Standardpcaclusters	FADT0175	mAOC-CD340	gene	RNA	ERBB2	RNA log-normalized group mean	-0.215734253646312	-0.240144911715439	-1.04877192134224	0.0465412681963313	15	84	ok	
Standardpcaclusters	FADT0180	mAOC-CD86	gene	RNA	CD86	RNA log-normalized group mean	0.877523259059403	0.596428571428571	8.59795058314305	0.770047070190236	15	84	ok	
Standardpcaclusters	FADT0186	mAOC-CD223	gene	RNA	LAG3	RNA log-normalized group mean	-0.211463780072998	-0.0836501912571304	-5.70330350567654	0.0447169302827614	15	84	ok	
Standardpcaclusters	mAOC0297	mAOC-CD100	gene	RNA	SEMA4D	RNA log-normalized group mean	0.133104804787803	0.0892857142857143	0.357135264870368	0.0177168890575992	15	84	ok	
Standardpcaclusters	mAOC0301	mAOC-CD16	gene	RNA	FCGR3A	RNA log-normalized group mean	0.867107816167368	0.462071603585915	0.718686963916166	0.751875964858542	15	84	ok	
Standardpcaclusters	mAOC0303	mAOC-CD56	gene	RNA	NCAM1	RNA log-normalized group mean	0.35546242875903	0.18912217153786	0.625081832970452	0.126353538259268	15	84	ok	
Standardpcaclusters	mAOC0305	mAOC-CD8a	gene	RNA	CD8A	RNA log-normalized group mean	0.980103593371239	-0.358425241366327	5.6872789212953	0.960603053739216	15	84	ok	
Standardpcaclusters	mAOC0315	mAOC-CD3	gene	RNA	CD3E	RNA log-normalized group mean	0.956003217956476	0.0464285714285714	2.05085113312193	0.913942152743137	15	84	ok	
Standardpcaclusters	mAOC0319	mAOC-CD79b	gene	RNA	CD79B	RNA log-normalized group mean	0.756040935888013	0.607142857142857	0.0994323930619879	0.571597896738423	15	84	ok	
Standardpcaclusters	mAOC0321	mAOC-CD57	gene	RNA	B3GAT1	RNA log-normalized group mean	-0.223251311992778	-0.231475063471806	-6.02294726611451	0.0498411483064965	15	84	ok	
Standardpcaclusters	mAOC0324	mAOC-CD49d	gene	RNA	ITGA4	RNA log-normalized group mean	-0.102277486611234	0.0178571428571429	-0.00627356624992901	0.0104606842675112	15	84	ok	
Standardpcaclusters	mAOC0326	mAOC-CD5	gene	RNA	CD5	RNA log-normalized group mean	0.831546157175565	0.592013168634562	11.8766898368337	0.69146901151345	15	84	ok	
Standardpcaclusters	mAOC0330	mAOC-CD49b	gene	RNA	ITGA2	RNA log-normalized group mean	-0.173962012602944	-0.41108148675832	-0.00258683839208191	0.0302627818288668	15	84	ok	
Standardpcaclusters	mAOC0331	mAOC-CD226	gene	RNA	CD226	RNA log-normalized group mean	0.987448201637776	0.546428571428571	1.51600930062832	0.975053950917679	15	84	ok	
Standardpcaclusters	mAOC0334	mAOC-CD96	gene	RNA	CD96	RNA log-normalized group mean	-0.261995757519083	-0.567857142857143	-0.00323872207527333	0.0686417769579983	15	84	ok	
Standardpcaclusters	mAOC0336	mAOC-CD34	gene	RNA	CD34	RNA log-normalized group mean	0.782714808819422	0.792857142857143	1.38963124126922	0.612642471945223	15	84	ok	
Standardpcaclusters	mAOC0339	mAOC-CD133	gene	RNA	PROM1	RNA log-normalized group mean	-0.026866888117039	0.0639170098929969	-0.000230473349490173	0.00072182967709349	15	84	ok	
Standardpcaclusters	mAOC0341	mAOC-HLA-DRA	gene	RNA	HLA-DRA	RNA log-normalized group mean	0.574791674928648	0.0845154254728516	0.000797224237615192	0.330385469567281	15	84	ok	
Standardpcaclusters	mAOC0440	mAOC-CD70	gene	RNA	CD70	RNA log-normalized group mean	0.165714273398621	0.0178571428571429	0.456345261550573	0.0274612204080328	15	84	ok	
Standardpcaclusters	mAOC0442	mAOC-CD105	gene	RNA	ENG	RNA log-normalized group mean	0.00279070472476013	-0.235714285714286	0.000944582501221677	7.78803286079879e-06	15	84	ok	
Standardpcaclusters	mAOC0444	mAOC-CD124	gene	RNA	IL4R	RNA log-normalized group mean	0.7753249608065	0.257142857142857	1.02598696814583	0.6011287948496	15	84	ok	
Standardpcaclusters	mAOC0448	mAOC-CD155	gene	RNA	PVR	RNA log-normalized group mean	-0.160337656605169	-0.239499648807021	-0.327985630170503	0.0257081641256371	15	84	ok	
Standardpcaclusters	mAOC0450	mAOC-CD40	gene	RNA	CD40	RNA log-normalized group mean	0.80944384134359	0.657142857142857	2.77780087932673	0.655199332289066	15	84	ok	
Standardpcaclusters	mAOC0451	mAOC-CD40	gene	RNA	CD40	RNA log-normalized group mean	0.80944384134359	0.657142857142857	2.77780087932673	0.655199332289066	15	84	ok	
Standardpcaclusters	mAOC0452	mAOC-CD154	gene	RNA	CD40LG	RNA log-normalized group mean	0.306655024388575	0.0909241209316635	0.310480477833781	0.0940373039827576	15	84	ok	
Standardpcaclusters	mAOC0453	mAOC-HLA-ABC	gene	RNA	HLA-A	RNA log-normalized group mean	0.423415296168173	0.107142857142857	0.0683629881425232	0.179280513029181	15	84	ok	
Standardpcaclusters	mAOC0454	mAOC-CD123	gene	RNA	IL3RA	RNA log-normalized group mean	0.791427471190186	0.817857142857143	1.29830645103802	0.626357442154493	15	84	ok	
Standardpcaclusters	mAOC0455	mAOC-CD49f	gene	RNA	ITGA6	RNA log-normalized group mean	0.839669468826085	0.402144932698356	4.527743979618	0.705044816878681	15	84	ok	
Standardpcaclusters	mAOC0459	mAOC-CD183	gene	RNA	CXCR3	RNA log-normalized group mean	0.0964988483546762	-0.290324445506725	0.816250545433639	0.00931202773377878	15	84	ok	
Standardpcaclusters	mAOC0460	mAOC-CD195	gene	RNA	CCR5	RNA log-normalized group mean	0.139249165553747	-0.189368396545964	0.761865787229018	0.0193903301074148	15	84	ok	
Standardpcaclusters	mAOC0461	mAOC-CD185	gene	RNA	CXCR5	RNA log-normalized group mean	0.204006063064065	0.311451578107633	0.106560207249986	0.0416184737668994	15	84	ok	
Standardpcaclusters	mAOC0464	mAOC-CD141	gene	RNA	THBD	RNA log-normalized group mean	0.171327658114207	-0.0465952813776225	1.13227452865503	0.0293531664348986	15	84	ok	
Standardpcaclusters	mAOC0465	mAOC-CD58	gene	RNA	CD58	RNA log-normalized group mean	-0.386742265778444	-0.471428571428571	-0.00774259022783524	0.149569580139445	15	84	ok	
Standardpcaclusters	mAOC0467	mAOC-CD24	gene	RNA	CD24	RNA log-normalized group mean	0.56435880186055	0.0892857142857143	0.100969685484366	0.318500857237475	15	84	ok	
Standardpcaclusters	mAOC0470	mAOC-CD192	gene	RNA	CCR2	RNA log-normalized group mean	-0.0451087083021855	0.14016511157703	-0.115245790980141	0.00203479556469167	15	84	ok	
Standardpcaclusters	mAOC0472	mAOC-CD163	gene	RNA	CD163	RNA log-normalized group mean	0.176735959847981	0.110398807699315	0.0129194186771553	0.0312355995033871	15	84	ok	
Standardpcaclusters	mAOC0473	mAOC-CD163	gene	RNA	CD163	RNA log-normalized group mean	0.176735959847981	0.110398807699315	0.0129194186771553	0.0312355995033871	15	84	ok	
Standardpcaclusters	mAOC0474	mAOC-CD303	gene	RNA	CLEC4C	RNA log-normalized group mean	-0.0873379461542973	0.246169698345863	-0.00675870808235666	0.00762791683845093	15	84	ok	
Standardpcaclusters	mAOC0476	mAOC-CD127	gene	RNA	IL7R	RNA log-normalized group mean	0.497392858280796	0.192857142857143	0.0419780344783917	0.24739965546874	15	84	ok	
Standardpcaclusters	mAOC0478	mAOC-CD93	gene	RNA	CD93	RNA log-normalized group mean	0.0289350881147323	-0.346428571428571	0.00297375778694001	0.000837239324207321	15	84	ok	
Standardpcaclusters	mAOC0479	mAOC-CD23	gene	RNA	FCER2	RNA log-normalized group mean	-0.134390653384042	0.111716245374249	-0.0108582490304347	0.0180608477169896	15	84	ok	
Standardpcaclusters	mAOC0481	mAOC-CD71	gene	RNA	TFRC	RNA log-normalized group mean	-0.376597378597308	-0.192857142857143	-0.0558382015706731	0.141825585566364	15	84	ok	
Standardpcaclusters	mAOC0482	mAOC-CD7	gene	RNA	CD7	RNA log-normalized group mean	0.634709602170037	0.0321428571428571	0.0212933544621181	0.402856279086846	15	84	ok	
Standardpcaclusters	mAOC0485	mAOC-CD25	gene	RNA	IL2RA	RNA log-normalized group mean	0.165294137679592	0.352511993955316	0.000183394966450658	0.0273221519512399	15	84	ok	
Standardpcaclusters	mAOC0486	mAOC-CD2	gene	RNA	CD2	RNA log-normalized group mean	0.295918844831334	0.0464850981039978	0.238112168536449	0.0875679627263112	15	84	ok	
Standardpcaclusters	mAOC0488	mAOC-CD62L	gene	RNA	SELL	RNA log-normalized group mean	-0.087094703534001	-0.375	-0.0115361897065428	0.00758548738367553	15	84	ok	
Standardpcaclusters	mAOC0490	mAOC-CD158a	gene	RNA	KIR2DL1	RNA log-normalized group mean	0.0131196553137471	0.247435829652697	0.694007935504754	0.000172125355551532	15	84	ok	
Standardpcaclusters	mAOC0492	mAOC-CD115	gene	RNA	CSF1R	RNA log-normalized group mean	-0.205527284673334	0.0252262489554756	-0.204499773913374	0.0422414647451938	15	84	ok	
Standardpcaclusters	mAOC0496	mAOC-CD272	gene	RNA	BTLA	RNA log-normalized group mean	0.0658496676365424	0.541222114463154	0.0465698461448783	0.00433617872784309	15	84	ok	
Standardpcaclusters	mAOC0500	mAOC-CD16a	gene	RNA	FCGR3A	RNA log-normalized group mean	0.104776963249826	-0.00901594841449713	0.00434719299041923	0.0109782120278554	15	84	ok	
Standardpcaclusters	mAOC0505	mAOC-CD35	gene	RNA	CR1	RNA log-normalized group mean	0.945978025630829	0.439285714285714	19.1243868251347	0.894874424976401	15	84	ok	
Standardpcaclusters	mAOC0506	mAOC-CD31	gene	RNA	PECAM1	RNA log-normalized group mean	0.570680513556155	0.271428571428571	0.152870414655028	0.325676248552717	15	84	ok	
Standardpcaclusters	mAOC0507	mAOC-CD11c	gene	RNA	ITGAX	RNA log-normalized group mean	-0.085074779815471	-0.4	-0.00450105355755087	0.00723771816065087	15	84	ok	
Standardpcaclusters	mAOC0508	mAOC-CD157	gene	RNA	BST1	RNA log-normalized group mean	-0.148351833674049	-0.184093013635248	-0.188601189827266	0.0220082665544527	15	84	ok	
Standardpcaclusters	mAOC0509	mAOC-CD277	gene	RNA	BTN3A1	RNA log-normalized group mean	0.414051340910134	0.289285714285714	0.546121584432336	0.17143851290948	15	84	ok	
Standardpcaclusters	mAOC0518-1	mAOC-ACVR2B	gene	RNA	ACVR2B	RNA log-normalized group mean	-0.343825533218137	-0.414285714285714	-1.93807426243097	0.118215997292736	15	84	ok	
Standardpcaclusters	mAOC0519-1	mAOC-CD246	gene	RNA	ALK	RNA log-normalized group mean	-0.0505299682287942	-0.219828740897716	-0.26449267466362	0.00255327768920295	15	84	ok	
Standardpcaclusters	mAOC0520	mAOC-TNFA	gene	RNA	TNF	RNA log-normalized group mean	0.703487246244334	0.339285714285714	0.0405323637678134	0.494894305628436	15	84	ok	
Standardpcaclusters	mAOC0522-1	mAOC-CD350	gene	RNA	FZD10	RNA log-normalized group mean	NA	NA	NA	NA	15	84	ok	
Standardpcaclusters	mAOC0523-1	mAOC-GLP1R	gene	RNA	GLP1R	RNA log-normalized group mean	-0.208724398341871	-0.0871748673903252	-2.74809739208423	0.0435658744631763	15	84	ok	
Standardpcaclusters	mAOC0524	mAOC-GPC2	gene	RNA	GPC2	RNA log-normalized group mean	0.450793896386702	0.0536193243597808	0.854129310354332	0.203215137019505	15	84	ok	
Standardpcaclusters	mAOC0525	mAOC-HTR2B	gene	RNA	HTR2B	RNA log-normalized group mean	-0.62287064431592	-0.731187492387307	-4.63409556662301	0.387967839550529	15	84	ok	
Standardpcaclusters	mAOC0526	mAOC-CD213a2	gene	RNA	IL13RA2	RNA log-normalized group mean	-0.490372343191439	-0.803636216724439	-2.23084991637823	0.240465034967062	15	84	ok	
Standardpcaclusters	mAOC0527	mAOC-CD220	gene	RNA	INSR	RNA log-normalized group mean	0.0303255586508293	0.025	0.0186134856344617	0.000919639507484879	15	84	ok	
Standardpcaclusters	mAOC0528	mAOC-Galectin-3	gene	RNA	LGALS3	RNA log-normalized group mean	-0.0495744153187137	0.0785714285714286	-0.000942221909898307	0.00245762265419231	15	84	ok	
Standardpcaclusters	mAOC0529	mAOC-CD257	gene	RNA	TNFSF13B	RNA log-normalized group mean	0.236161189791131	0.232142857142857	0.0782154691572501	0.0557721075635624	15	84	ok	
Standardpcaclusters	mAOC0530	mAOC-CD279	gene	RNA	PDCD1	RNA log-normalized group mean	-0.00512746873679189	-0.168459863442174	-0.00490577491173875	2.62909356467793e-05	15	84	ok	
Standardpcaclusters	mAOC0531	mAOC-TNFSF12	gene	RNA	TNFSF12	RNA log-normalized group mean	0.406732221735284	-0.199498546029657	1.33218560975117	0.16543110019772	15	84	ok	
Standardpcaclusters	mAOC0532	mAOC-CD314	gene	RNA	KLRK1	RNA log-normalized group mean	0.562533467224722	0.263523138347365	0.376026580759099	0.316443901747868	15	84	ok	
Standardpcaclusters	mAOC0533	mAOC-CD274	gene	RNA	CD274	RNA log-normalized group mean	-0.00359611730082795	0.117857142857143	-0.00478479186159638	1.29320596413146e-05	15	84	ok	
Standardpcaclusters	mAOC0534	mAOC-CD64	gene	RNA	FCGR1A	RNA log-normalized group mean	-0.481527395170993	-0.476705571017215	-1.42007110863792	0.231868632300161	15	84	ok	
Standardpcaclusters	mAOC0540	mAOC-CD117	gene	RNA	KIT	RNA log-normalized group mean	-0.448378209685341	-0.421428571428571	-0.43471115153805	0.201043018920631	15	84	ok	
Standardpcaclusters	mAOC0541	mAOC-KLB	gene	RNA	KLB	RNA log-normalized group mean	-0.00210180510745647	-0.304933917230522	-0.179344665028936	4.41758470972984e-06	15	84	ok	
Standardpcaclusters	mAOC0542	mAOC-CD107a	gene	RNA	LAMP1	RNA log-normalized group mean	0.0627604017688719	0.317857142857143	0.107157263258795	0.00393886803019019	15	84	ok	
Standardpcaclusters	mAOC0543	mAOC-GARP	gene	RNA	LRRC32	RNA log-normalized group mean	0.880749068069488	0.0864899964187736	1.96666249188091	0.775718920905271	15	84	ok	
Standardpcaclusters	mAOC0544	mAOC-MICA	gene	RNA	MICA	RNA log-normalized group mean	-0.431251066509886	-0.707142857142857	-0.494221964748113	0.185977482365914	15	84	ok	
Standardpcaclusters	mAOC0545	mAOC-CD335	gene	RNA	NCR1	RNA log-normalized group mean	0.44709678162543	0.127255167089672	1.12873613085182	0.199895532139818	15	84	ok	
Standardpcaclusters	mAOC0548	mAOC-SLC40A1	gene	RNA	SLC40A1	RNA log-normalized group mean	-0.0197584414782314	-0.151921419019379	-0.0111535794239807	0.000390396009648698	15	84	ok	
Standardpcaclusters	mAOC0549	mAOC-CD366	gene	RNA	HAVCR2	RNA log-normalized group mean	0.358823869269019	0.228571428571429	1.04634763818685	0.12875456915719	15	84	ok	
Standardpcaclusters	mAOC0550	mAOC-CD262	gene	RNA	TNFRSF10B	RNA log-normalized group mean	-0.653583768410882	-0.510714285714286	-0.128091751503957	0.42717174233017	15	84	ok	
Standardpcaclusters	mAOC0551	mAOC-CD269	gene	RNA	TNFRSF17	RNA log-normalized group mean	-0.0821498285238319	0.06803892089001	-2.60509199311471	0.00674859432649499	15	84	ok	
Standardpcaclusters	mAOC0553	mAOC-TSHR	gene	RNA	TSHR	RNA log-normalized group mean	0.509487181082572	-0.218026865972325	6.27568801528266	0.259577187687465	15	84	ok	
Standardpcaclusters	mAOC0554	mAOC-CD309	gene	RNA	TNFRSF9	RNA log-normalized group mean	-0.148547979476606	-0.192857142857143	-0.0612430627738179	0.0220665022065821	15	84	ok	
Standardpcaclusters	mAOC0555	mAOC-VISTA	gene	RNA	VSIR	RNA log-normalized group mean	-0.678095894525413	-0.721428571428571	-0.0369536038413672	0.459814042172221	15	84	ok	
Standardpcaclusters	mAOC0556	mAOC-CD197	gene	RNA	CCR7	RNA log-normalized group mean	0.103927006506665	0.364285714285714	0.0057014799060705	0.0108008226814363	15	84	ok	
Standardpcaclusters	mAOC0561	mAOC-CD32b	gene	RNA	FCGR2B	RNA log-normalized group mean	-0.338965580684952	-0.445040392186181	-1.01795420265798	0.114897664889087	15	84	ok	
Standardpcaclusters	mAOC0562	mAOC-CD332	gene	RNA	FGFR2	RNA log-normalized group mean	-0.103469277296816	-0.0675819410581864	-0.0441496200191207	0.0107058913443253	15	84	ok	
Standardpcaclusters	mAOC0564	mAOC-CD338	gene	RNA	ABCG2	RNA log-normalized group mean	-0.147581497495125	-0.0446827702998174	-0.423777067365018	0.0217802984029035	15	84	ok	
Standardpcaclusters	mAOC0567	mAOC-CD20	gene	RNA	MS4A1	RNA log-normalized group mean	0.976116692625439	0.75648868615144	1.15460682361833	0.952803797622026	15	84	ok	
Standardpcaclusters	mAOC0569	mAOC-FZD5	gene	RNA	FZD5	RNA log-normalized group mean	-0.0721240636226587	-0.120725620001205	-6.24820179340429	0.00520188055344531	15	84	ok	
Standardpcaclusters	mAOC0570	mAOC-GLP1R	gene	RNA	GLP1R	RNA log-normalized group mean	-0.208724398341871	-0.0871748673903252	-2.74809739208423	0.0435658744631763	15	84	ok	
Standardpcaclusters	mAOC0576	mAOC-SIGLEC15	gene	RNA	SIGLEC15	RNA log-normalized group mean	0.658041716102427	0.0497955001655239	39.1883684716092	0.433018900131027	15	84	ok	
Standardpcaclusters	mAOC0580	mAOC-CD202b	gene	RNA	TEK	RNA log-normalized group mean	0.148658077393924	0.0504524979109513	0.236059327267437	0.022099223974458	15	84	ok	
Standardpcaclusters	mAOC0581	mAOC-CD154	gene	RNA	CD40LG	RNA log-normalized group mean	0.306655024388575	0.0909241209316635	0.310480477833781	0.0940373039827576	15	84	ok	
Standardpcaclusters	mAOC0582	mAOC-CD46	gene	RNA	CD46	RNA log-normalized group mean	0.238385572874515	0.442857142857143	0.474762555063806	0.0568276813547105	15	84	ok	
Standardpcaclusters	mAOC0583	mAOC-CD74	gene	RNA	CD74	RNA log-normalized group mean	0.838015317093773	0.907142857142857	0.424895395517944	0.702269671683777	15	84	ok	
